(0.0430594,0.160601)
(0.0146644,0.165174)
(0.164829,0.140094)
(0.017581,0.166744)
(0.0102392,0.177233)
(-0.052497,0.316036)
(-0.061992,0.170311)
(0.0827357,0.392075)
(0.0302078,0.26557)
(-0.000517817,0.214824)
(0.0106096,0.288655)
(0.378142,0.222554)
(-0.159566,0.125189)
(-0.124709,0.157987)
(-0.149369,0.225483)
(-0.0789654,0.180223)
(0.170145,0.459934)
(0.0767592,0.217834)
(-0.0825116,0.304121)
(-0.0449913,0.290553)
(0.275311,0.291513)
(-0.265805,0.259501)
(-0.229535,0.164692)
(-0.0323606,0.145146)
(-0.207143,0.354705)
(-0.148305,0.17322)
